game_index,gameTime,label,position,team,visibility
84,2 - 33:06,Ball out of play,1986650,not applicable,not shown
84,2 - 33:13,Throw-in,1993446,home,visible
84,2 - 33:55,Ball out of play,2035883,not applicable,visible
84,2 - 34:20,Clearance,2060160,away,visible
84,2 - 34:59,Ball out of play,2099459,not applicable,visible
84,2 - 35:24,Throw-in,2124169,home,visible
84,2 - 36:58,Shots on target,2218705,home,visible
84,2 - 36:59,Ball out of play,2219296,not applicable,visible
84,2 - 37:44,Substitution,2264664,away,not shown
84,2 - 37:55,Substitution,2275583,home,visible
84,2 - 38:10,Corner,2290757,home,visible
84,2 - 38:13,Shots on target,2293775,home,visible
84,2 - 38:14,Goal,2294947,home,visible
84,2 - 39:18,Kick-off,2358578,away,not shown
84,2 - 40:23,Ball out of play,2423207,not applicable,visible
84,2 - 40:25,Throw-in,2425828,away,visible
84,2 - 41:32,Ball out of play,2492532,not applicable,visible
84,2 - 42:02,Clearance,2522491,home,visible
84,2 - 43:10,Ball out of play,2590239,not applicable,visible
84,2 - 43:22,Throw-in,2602074,home,not shown
84,2 - 43:32,Foul,2612514,home,visible
84,2 - 43:41,Yellow card,2621559,home,visible
84,2 - 44:01,Indirect free-kick,2641381,away,not shown
84,2 - 44:18,Ball out of play,2658906,not applicable,visible
84,2 - 44:33,Throw-in,2673039,home,visible
84,2 - 44:57,Ball out of play,2697424,not applicable,visible
85,1 - 00:00,Kick-off,0,home,not shown
85,1 - 00:52,Ball out of play,52964,not applicable,visible
85,1 - 01:07,Throw-in,67015,away,visible
85,1 - 01:23,Foul,83616,home,visible
85,1 - 01:37,Indirect free-kick,97887,away,not shown
85,1 - 03:03,Ball out of play,183334,not applicable,visible
85,1 - 03:08,Throw-in,188715,away,visible
85,1 - 03:57,Shots off target,237358,away,visible
85,1 - 03:58,Ball out of play,238180,not applicable,visible
85,1 - 04:22,Clearance,262520,home,visible
85,1 - 05:15,Foul,315992,home,visible
85,1 - 05:32,Indirect free-kick,332995,away,not shown
85,1 - 05:36,Offside,336411,away,visible
85,1 - 05:47,Indirect free-kick,347761,home,not shown
85,1 - 06:33,Ball out of play,393710,not applicable,visible
85,1 - 06:48,Throw-in,408490,home,visible
85,1 - 06:52,Foul,412990,home,visible
85,1 - 06:55,Indirect free-kick,415845,away,visible
85,1 - 07:10,Ball out of play,430413,not applicable,visible
85,1 - 07:31,Corner,451025,home,visible
85,1 - 07:42,Foul,462710,home,visible
85,1 - 07:48,Indirect free-kick,468723,away,visible
85,1 - 09:14,Shots off target,554228,away,visible
85,1 - 09:15,Ball out of play,555639,not applicable,visible
85,1 - 09:44,Clearance,584611,home,visible
85,1 - 10:37,Shots off target,637359,away,visible
85,1 - 10:38,Ball out of play,638117,not applicable,visible
85,1 - 11:05,Clearance,665493,home,visible
85,1 - 11:57,Ball out of play,717216,not applicable,visible
85,1 - 12:04,Throw-in,724190,away,not shown
85,1 - 12:18,Foul,738385,home,visible
85,1 - 12:29,Indirect free-kick,749529,away,not shown
85,1 - 13:06,Ball out of play,786191,not applicable,visible
85,1 - 13:33,Clearance,813244,home,visible
85,1 - 14:02,Ball out of play,842121,not applicable,visible
85,1 - 14:29,Clearance,869215,home,visible
85,1 - 14:50,Ball out of play,890660,not applicable,visible
85,1 - 14:55,Throw-in,895577,away,visible
85,1 - 16:57,Shots on target,1017670,away,visible
85,1 - 17:05,Ball out of play,1025555,not applicable,not shown
85,1 - 17:34,Throw-in,1054704,home,visible
85,1 - 18:20,Ball out of play,1100985,not applicable,visible
85,1 - 18:24,Throw-in,1104286,away,not shown
85,1 - 19:39,Foul,1179503,home,visible
85,1 - 19:49,Indirect free-kick,1189389,away,not shown
85,1 - 20:21,Shots on target,1221368,away,visible
85,1 - 20:21,Goal,1221480,away,visible
85,1 - 21:59,Kick-off,1319615,home,visible
85,1 - 22:49,Foul,1369926,home,visible
85,1 - 22:59,Indirect free-kick,1379099,away,not shown
85,1 - 23:14,Ball out of play,1394036,not applicable,visible
85,1 - 23:50,Clearance,1430337,home,not shown
85,1 - 25:00,Ball out of play,1500047,not applicable,not shown
85,1 - 25:50,Corner,1550678,away,visible
85,1 - 28:50,Ball out of play,1730481,not applicable,visible
85,1 - 29:02,Throw-in,1742876,home,visible
85,1 - 29:11,Ball out of play,1751924,not applicable,visible
85,1 - 29:20,Throw-in,1760332,away,visible
85,1 - 30:35,Shots on target,1835593,home,visible
85,1 - 30:38,Goal,1838364,home,visible
85,1 - 31:30,Kick-off,1890307,away,not shown
85,1 - 33:01,Shots off target,1981168,away,visible
85,1 - 33:01,Ball out of play,1981986,not applicable,visible
85,1 - 33:26,Clearance,2006333,home,visible
85,1 - 33:55,Ball out of play,2035581,not applicable,visible
85,1 - 34:15,Throw-in,2055225,home,visible
85,1 - 34:46,Ball out of play,2086083,not applicable,visible
85,1 - 34:53,Throw-in,2093487,away,not shown
85,1 - 35:05,Foul,2105867,home,visible
85,1 - 36:07,Shots off target,2167261,away,visible
85,1 - 36:07,Direct free-kick,2167269,away,visible
85,1 - 36:08,Ball out of play,2168165,not applicable,visible
85,1 - 36:38,Clearance,2198206,home,not shown
85,1 - 37:49,Shots on target,2269921,away,visible
85,1 - 37:54,Ball out of play,2274625,not applicable,visible
85,1 - 37:58,Throw-in,2278160,away,not shown
85,1 - 40:01,Ball out of play,2401826,not applicable,visible
85,1 - 40:30,Clearance,2430959,home,visible
85,1 - 41:00,Ball out of play,2460564,not applicable,visible
85,1 - 41:20,Throw-in,2480215,home,visible
85,1 - 41:46,Ball out of play,2506135,not applicable,visible
85,1 - 42:09,Throw-in,2529490,home,visible
85,1 - 42:27,Ball out of play,2547042,not applicable,visible
85,1 - 42:38,Throw-in,2558120,home,visible
85,1 - 42:54,Shots on target,2574367,home,visible
85,1 - 43:09,Offside,2589051,home,visible
85,1 - 43:21,Indirect free-kick,2601473,away,not shown
85,1 - 43:49,Ball out of play,2629643,not applicable,not shown
85,1 - 43:57,Throw-in,2637243,away,visible
85,1 - 44:29,Shots off target,2669712,home,visible
85,1 - 44:30,Ball out of play,2670531,not applicable,visible
85,1 - 44:39,Clearance,2679720,away,not shown
85,1 - 44:50,Offside,2690887,away,visible
85,2 - 00:00,Kick-off,29,away,not shown
85,2 - 00:42,Ball out of play,42991,not applicable,visible
85,2 - 00:50,Throw-in,50337,away,not shown
85,2 - 01:32,Shots on target,92503,away,visible
85,2 - 01:57,Foul,117292,away,visible
85,2 - 04:34,Substitution,274413,home,visible
85,2 - 05:21,Indirect free-kick,321164,home,visible
85,2 - 07:43,Offside,463695,away,visible
85,2 - 07:45,Ball out of play,465615,not applicable,visible
85,2 - 08:11,Indirect free-kick,491670,home,visible
85,2 - 08:32,Ball out of play,512193,not applicable,visible
85,2 - 08:59,Corner,539711,away,visible
85,2 - 12:30,Ball out of play,750207,not applicable,visible
85,2 - 12:50,Throw-in,770367,away,visible
85,2 - 13:10,Ball out of play,790719,not applicable,visible
85,2 - 13:41,Clearance,821837,home,visible
85,2 - 15:32,Ball out of play,932596,not applicable,visible
85,2 - 15:59,Substitution,959432,away,visible
85,2 - 16:07,Throw-in,967642,away,not shown
85,2 - 16:44,Ball out of play,1004704,not applicable,visible
85,2 - 16:48,Throw-in,1008313,away,visible
85,2 - 17:00,Yellow card,1020080,home,visible
85,2 - 19:39,Substitution,1179332,away,not shown
85,2 - 20:00,Direct free-kick,1200034,away,visible
85,2 - 20:03,Foul,1203481,away,visible
85,2 - 20:39,Indirect free-kick,1239487,home,visible
85,2 - 20:47,Ball out of play,1247128,not applicable,visible
85,2 - 20:55,Throw-in,1255156,away,visible
85,2 - 21:24,Ball out of play,1284473,not applicable,visible
85,2 - 21:53,Throw-in,1313711,home,visible
85,2 - 22:18,Ball out of play,1338325,not applicable,visible
85,2 - 22:38,Throw-in,1358394,home,not shown
85,2 - 22:44,Ball out of play,1364501,not applicable,visible
85,2 - 22:59,Throw-in,1379495,home,visible
85,2 - 23:05,Ball out of play,1385567,not applicable,visible
85,2 - 23:13,Ball out of play,1393734,not applicable,visible
85,2 - 23:25,Ball out of play,1405673,not applicable,visible
85,2 - 23:39,Throw-in,1419771,home,not shown
85,2 - 23:45,Ball out of play,1425238,not applicable,visible
85,2 - 23:53,Throw-in,1433182,home,visible
85,2 - 23:57,Ball out of play,1437833,not applicable,visible
85,2 - 24:12,Throw-in,1452087,home,visible
85,2 - 24:35,Offside,1475065,home,visible
85,2 - 24:50,Indirect free-kick,1490815,away,not shown
85,2 - 25:15,Ball out of play,1515262,not applicable,visible
85,2 - 25:33,Throw-in,1533150,home,visible
85,2 - 26:49,Ball out of play,1609792,not applicable,visible
85,2 - 27:20,Clearance,1640305,home,visible
85,2 - 27:56,Ball out of play,1676859,not applicable,visible
85,2 - 28:15,Throw-in,1695778,home,visible
85,2 - 28:48,Ball out of play,1728396,not applicable,visible
85,2 - 28:54,Throw-in,1734388,home,not shown
85,2 - 29:27,Foul,1767034,away,visible
85,2 - 29:33,Yellow card,1773765,away,not shown
85,2 - 29:59,Indirect free-kick,1799898,home,not shown
85,2 - 30:21,Shots off target,1821052,home,visible
85,2 - 30:21,Ball out of play,1821696,not applicable,visible
85,2 - 30:35,Clearance,1835017,away,not shown
85,2 - 31:16,Ball out of play,1876860,not applicable,visible
85,2 - 31:50,Corner,1910594,away,visible
85,2 - 32:08,Shots off target,1928295,away,visible
85,2 - 32:09,Ball out of play,1929048,not applicable,visible
85,2 - 32:41,Clearance,1961900,home,not shown
85,2 - 32:50,Shots off target,1970947,home,visible
85,2 - 32:51,Ball out of play,1971620,not applicable,visible
85,2 - 33:03,Clearance,1983188,away,not shown
85,2 - 34:31,Shots on target,2071639,away,visible
85,2 - 34:31,Ball out of play,2071845,not applicable,visible
85,2 - 35:00,Corner,2100033,away,visible
85,2 - 35:32,Ball out of play,2132520,not applicable,visible
85,2 - 35:59,Substitution,2159456,home,visible
85,2 - 36:25,Throw-in,2185200,home,visible
85,2 - 36:32,Ball out of play,2192495,not applicable,visible
85,2 - 36:38,Clearance,2198569,away,not shown
85,2 - 37:30,Foul,2250900,home,visible
85,2 - 37:43,Indirect free-kick,2263850,away,not shown
85,2 - 38:36,Ball out of play,2316835,not applicable,not shown
85,2 - 39:46,Substitution,2386299,home,not shown
85,2 - 39:49,Throw-in,2389294,away,visible
85,2 - 39:50,Ball out of play,2390171,not applicable,visible
85,2 - 40:06,Throw-in,2406295,home,visible
85,2 - 40:46,Offside,2446838,home,visible
85,2 - 40:56,Indirect free-kick,2456489,away,not shown
85,2 - 42:12,Shots on target,2532020,home,visible
85,2 - 42:38,Ball out of play,2558031,not applicable,visible
85,2 - 42:53,Throw-in,2573072,home,visible
85,2 - 42:57,Ball out of play,2577620,not applicable,visible
85,2 - 43:04,Throw-in,2584038,away,not shown
85,2 - 43:28,Ball out of play,2608225,not applicable,visible
85,2 - 43:47,Throw-in,2627854,away,not shown
85,2 - 44:30,Foul,2670487,home,visible
85,2 - 44:33,Indirect free-kick,2673592,away,visible
85,2 - 44:50,Foul,2690611,away,visible
86,1 - 00:00,Kick-off,0,home,not shown
86,1 - 01:22,Ball out of play,82823,not applicable,visible
86,1 - 01:46,Clearance,106208,away,visible
86,1 - 02:26,Offside,146389,home,visible
86,1 - 02:47,Indirect free-kick,167396,away,not shown
86,1 - 02:56,Ball out of play,176465,not applicable,visible
86,1 - 03:08,Throw-in,188071,home,not shown
86,1 - 03:40,Shots on target,220934,home,visible
86,1 - 03:41,Goal,221600,home,visible
86,1 - 04:11,Kick-off,251921,away,not shown
86,1 - 05:58,Ball out of play,358885,not applicable,visible
86,1 - 06:11,Throw-in,371276,home,visible
86,1 - 06:45,Ball out of play,405223,not applicable,visible
86,1 - 06:57,Throw-in,417827,home,visible
86,1 - 07:09,Ball out of play,429962,not applicable,visible
86,1 - 07:13,Throw-in,433692,home,visible
86,1 - 07:43,Ball out of play,463377,not applicable,visible
86,1 - 07:51,Throw-in,471485,away,visible
86,1 - 08:07,Ball out of play,487803,not applicable,visible
86,1 - 08:41,Clearance,521614,home,not shown
86,1 - 10:03,Foul,603982,away,visible
86,1 - 10:50,Direct free-kick,650705,home,visible
86,1 - 11:02,Foul,662136,away,visible
86,1 - 11:17,Indirect free-kick,677577,home,visible
86,1 - 11:42,Ball out of play,702365,not applicable,visible
86,1 - 12:14,Corner,734827,away,visible
86,1 - 12:16,Shots on target,736896,away,visible
86,1 - 12:17,Goal,737640,away,visible
86,1 - 12:55,Kick-off,775472,home,not shown
86,1 - 13:20,Ball out of play,800875,not applicable,visible
86,1 - 13:26,Throw-in,806708,home,visible
86,1 - 13:41,Foul,821151,home,visible
86,1 - 13:55,Indirect free-kick,835284,away,not shown
86,1 - 15:05,Ball out of play,905292,not applicable,not shown
86,1 - 15:11,Throw-in,911165,away,not shown
86,1 - 15:41,Offside,941466,home,visible
86,1 - 15:58,Ball out of play,958004,not applicable,not shown
86,1 - 16:32,Indirect free-kick,992858,away,visible
86,1 - 16:40,Ball out of play,1000552,not applicable,visible
86,1 - 16:47,Throw-in,1007189,away,visible
86,1 - 17:24,Ball out of play,1044350,not applicable,visible
86,1 - 17:29,Throw-in,1049040,away,visible
86,1 - 17:32,Foul,1052187,away,visible
86,1 - 17:39,Indirect free-kick,1059632,home,visible
86,1 - 17:56,Ball out of play,1076340,not applicable,visible
86,1 - 18:18,Clearance,1098618,away,not shown
86,1 - 18:52,Foul,1132133,away,visible
86,1 - 18:59,Indirect free-kick,1139868,home,visible
86,1 - 19:34,Ball out of play,1174541,not applicable,visible
86,1 - 19:43,Throw-in,1183810,home,visible
86,1 - 19:58,Ball out of play,1198141,not applicable,visible
86,1 - 20:03,Throw-in,1203928,home,visible
86,1 - 20:27,Ball out of play,1227654,not applicable,visible
86,1 - 20:45,Throw-in,1245290,away,visible
86,1 - 21:08,Ball out of play,1268392,not applicable,visible
86,1 - 21:31,Clearance,1291837,away,visible
86,1 - 22:51,Ball out of play,1371066,not applicable,visible
86,1 - 22:56,Throw-in,1376357,home,visible
86,1 - 23:33,Ball out of play,1413843,not applicable,visible
86,1 - 23:50,Throw-in,1430274,away,visible
86,1 - 23:55,Ball out of play,1435957,not applicable,visible
86,1 - 24:05,Throw-in,1445325,away,not shown
86,1 - 24:42,Ball out of play,1482568,not applicable,visible
86,1 - 25:10,Corner,1510084,away,visible
86,1 - 25:27,Shots off target,1527803,home,visible
86,1 - 25:28,Ball out of play,1528535,not applicable,visible
86,1 - 25:58,Clearance,1558375,away,visible
86,1 - 27:02,Ball out of play,1622636,not applicable,visible
86,1 - 27:13,Throw-in,1633200,away,visible
86,1 - 27:22,Ball out of play,1642565,not applicable,visible
86,1 - 27:52,Corner,1672758,home,not shown
86,1 - 27:56,Shots off target,1676067,home,visible
86,1 - 27:56,Ball out of play,1676538,not applicable,visible
86,1 - 28:24,Clearance,1704523,away,not shown
86,1 - 28:31,Foul,1711932,home,visible
86,1 - 28:38,Indirect free-kick,1718391,away,visible
86,1 - 29:06,Foul,1746477,away,visible
86,1 - 29:32,Substitution,1772160,away,not shown
86,1 - 29:32,Indirect free-kick,1772989,away,not shown
86,1 - 29:46,Ball out of play,1786352,not applicable,visible
86,1 - 30:06,Throw-in,1806424,home,visible
86,1 - 30:20,Ball out of play,1820932,not applicable,visible
86,1 - 30:47,Clearance,1847431,away,not shown
86,1 - 31:25,Foul,1885956,home,visible
86,1 - 31:47,Indirect free-kick,1907215,away,visible
86,1 - 32:12,Ball out of play,1932347,not applicable,visible
86,1 - 34:32,Throw-in,2072746,home,visible
86,1 - 35:42,Ball out of play,2142441,not applicable,visible
86,1 - 36:09,Throw-in,2169904,away,not shown
86,1 - 37:09,Ball out of play,2229721,not applicable,visible
86,1 - 37:35,Clearance,2255338,away,visible
86,1 - 37:44,Ball out of play,2264463,not applicable,visible
86,1 - 37:52,Throw-in,2272256,home,visible
86,1 - 38:01,Ball out of play,2281006,not applicable,visible
86,1 - 38:12,Throw-in,2292653,away,visible
86,1 - 38:39,Ball out of play,2319461,not applicable,visible
86,1 - 38:51,Throw-in,2331834,home,not shown
86,1 - 39:21,Ball out of play,2361542,not applicable,visible
86,1 - 39:35,Throw-in,2375953,home,visible
86,1 - 39:50,Shots on target,2390373,home,visible
86,1 - 40:24,Foul,2424610,home,visible
86,1 - 40:36,Ball out of play,2436025,not applicable,visible
86,1 - 40:44,Yellow card,2444400,home,visible
86,1 - 41:01,Throw-in,2461261,home,not shown
86,1 - 41:29,Ball out of play,2489119,not applicable,visible
86,1 - 41:52,Clearance,2512553,away,visible
86,1 - 42:42,Ball out of play,2562845,not applicable,visible
86,1 - 43:28,Substitution,2608800,home,visible
86,1 - 43:35,Throw-in,2615273,home,not shown
86,1 - 43:52,Ball out of play,2632930,not applicable,visible
86,1 - 43:59,Throw-in,2639955,away,not shown
86,1 - 44:07,Foul,2647953,away,visible
86,1 - 44:12,Yellow card,2652480,away,visible
86,1 - 44:42,Direct free-kick,2682918,home,visible
86,1 - 44:44,Shots on target,2684814,home,visible
86,2 - 00:00,Kick-off,26,home,not shown
86,2 - 00:40,Foul,40078,home,visible
86,2 - 00:56,Indirect free-kick,56824,away,visible
86,2 - 01:16,Ball out of play,76343,not applicable,visible
86,2 - 01:25,Throw-in,85223,home,not shown
86,2 - 01:38,Shots on target,98668,home,visible
86,2 - 01:40,Goal,100410,home,visible
86,2 - 02:45,Kick-off,165242,away,not shown
86,2 - 03:25,Ball out of play,205052,not applicable,visible
86,2 - 03:39,Throw-in,219586,away,visible
86,2 - 03:43,Ball out of play,223818,not applicable,visible
86,2 - 03:53,Throw-in,233630,home,visible
86,2 - 04:05,Foul,245891,away,visible
86,2 - 04:22,Indirect free-kick,262052,home,not shown
86,2 - 04:40,Ball out of play,280483,not applicable,not shown
86,2 - 05:15,Clearance,315972,away,not shown
86,2 - 06:03,Ball out of play,363656,not applicable,not shown
86,2 - 06:35,Clearance,395703,away,not shown
86,2 - 06:56,Ball out of play,416225,not applicable,not shown
86,2 - 07:05,Throw-in,425933,away,visible
86,2 - 07:52,Ball out of play,472833,not applicable,visible
86,2 - 08:01,Throw-in,481945,away,not shown
86,2 - 08:55,Ball out of play,535931,not applicable,visible
86,2 - 08:59,Throw-in,539441,home,visible
86,2 - 09:59,Ball out of play,599980,not applicable,not shown
86,2 - 10:16,Clearance,616802,away,visible
86,2 - 10:22,Ball out of play,622414,not applicable,visible
86,2 - 10:37,Throw-in,637546,away,not shown
86,2 - 10:51,Foul,651593,away,visible
86,2 - 10:53,Ball out of play,653611,not applicable,visible
86,2 - 11:07,Indirect free-kick,667405,home,not shown
86,2 - 11:47,Ball out of play,707208,not applicable,visible
86,2 - 11:51,Throw-in,711862,home,not shown
86,2 - 11:59,Ball out of play,719654,not applicable,visible
86,2 - 12:21,Clearance,741987,away,visible
86,2 - 12:57,Shots on target,777918,home,visible
86,2 - 12:58,Goal,778536,home,visible
86,2 - 14:27,Substitution,867612,away,visible
86,2 - 14:38,Kick-off,878014,away,visible
86,2 - 15:00,Ball out of play,900230,not applicable,visible
86,2 - 15:25,Clearance,925694,home,visible
86,2 - 15:37,Shots off target,937332,home,visible
86,2 - 15:38,Ball out of play,938342,not applicable,visible
86,2 - 16:22,Corner,982299,home,visible
86,2 - 16:43,Ball out of play,1003597,not applicable,not shown
86,2 - 17:02,Throw-in,1022375,home,visible
86,2 - 18:43,Ball out of play,1123814,not applicable,visible
86,2 - 18:56,Clearance,1136411,home,not shown
86,2 - 19:18,Foul,1158957,away,visible
86,2 - 20:07,Direct free-kick,1207607,home,visible
86,2 - 21:30,Foul,1290659,home,visible
86,2 - 21:52,Indirect free-kick,1312760,away,visible
86,2 - 22:08,Ball out of play,1328165,not applicable,visible
86,2 - 22:33,Throw-in,1353431,home,visible
86,2 - 22:46,Ball out of play,1366574,not applicable,visible
86,2 - 23:04,Throw-in,1384762,home,not shown
86,2 - 23:11,Ball out of play,1391519,not applicable,visible
86,2 - 23:34,Clearance,1414327,away,visible
86,2 - 23:39,Foul,1419566,home,visible
86,2 - 23:54,Indirect free-kick,1434808,away,visible
86,2 - 24:27,Ball out of play,1467422,not applicable,visible
86,2 - 24:53,Throw-in,1493866,home,visible
86,2 - 25:37,Ball out of play,1537611,not applicable,visible
86,2 - 26:16,Substitution,1576080,home,visible
86,2 - 26:29,Throw-in,1589171,home,visible
86,2 - 26:45,Ball out of play,1605384,not applicable,visible
86,2 - 26:50,Throw-in,1610158,home,visible
86,2 - 27:13,Foul,1633255,home,visible
86,2 - 27:33,Indirect free-kick,1653645,away,not shown
86,2 - 28:10,Foul,1690697,away,visible
86,2 - 28:57,Direct free-kick,1737799,home,visible
86,2 - 28:58,Foul,1738157,away,visible
86,2 - 29:04,Yellow card,1744840,away,visible
86,2 - 29:32,Shots on target,1772997,home,visible
86,2 - 29:32,Penalty,1772997,home,visible
86,2 - 29:33,Goal,1773340,home,visible
86,2 - 30:17,Kick-off,1817789,away,not shown
86,2 - 31:00,Ball out of play,1860545,not applicable,visible
86,2 - 31:01,Throw-in,1861820,home,visible
86,2 - 31:28,Ball out of play,1888492,not applicable,visible
86,2 - 31:56,Substitution,1916109,home,not shown
86,2 - 32:10,Substitution,1930713,away,visible
86,2 - 32:26,Throw-in,1946667,home,not shown
86,2 - 33:34,Ball out of play,2014489,not applicable,visible
86,2 - 33:52,Throw-in,2032697,away,visible
86,2 - 34:07,Foul,2047289,home,visible
86,2 - 34:17,Indirect free-kick,2057566,away,not shown
86,2 - 34:22,Foul,2062511,away,visible
86,2 - 34:27,Indirect free-kick,2067249,home,visible
86,2 - 35:32,Ball out of play,2132548,not applicable,visible
86,2 - 35:37,Throw-in,2137353,away,visible
86,2 - 35:42,Foul,2142644,home,visible
86,2 - 36:24,Direct free-kick,2184883,away,visible
86,2 - 36:27,Ball out of play,2187456,not applicable,visible
86,2 - 36:51,Corner,2211546,away,visible
86,2 - 36:57,Shots on target,2217434,away,visible
86,2 - 37:48,Shots off target,2268167,home,visible
86,2 - 37:49,Ball out of play,2269273,not applicable,visible
86,2 - 38:20,Clearance,2300415,away,visible
86,2 - 39:56,Shots off target,2396157,home,visible
86,2 - 39:57,Ball out of play,2397252,not applicable,visible
86,2 - 40:24,Clearance,2424793,away,visible
86,2 - 40:43,Ball out of play,2443807,not applicable,visible
86,2 - 40:55,Throw-in,2455156,home,visible
86,2 - 40:58,Ball out of play,2458259,not applicable,visible
86,2 - 41:08,Throw-in,2468466,home,visible
86,2 - 41:13,Foul,2473814,away,visible
86,2 - 41:24,Yellow card,2484400,away,visible
86,2 - 41:49,Indirect free-kick,2509417,home,visible
86,2 - 44:12,Ball out of play,2652868,not applicable,not shown
86,2 - 44:21,Throw-in,2661890,home,visible
86,2 - 44:32,Ball out of play,2672367,not applicable,not shown
86,2 - 44:37,Throw-in,2677774,home,visible
87,1 - 00:00,Kick-off,136,away,visible
87,1 - 00:07,Ball out of play,7090,not applicable,visible
87,1 - 00:21,Throw-in,21479,away,visible
87,1 - 00:33,Ball out of play,33964,not applicable,visible
87,1 - 00:51,Throw-in,51397,away,visible
87,1 - 01:32,Shots on target,92502,home,visible
87,1 - 01:33,Ball out of play,93263,not applicable,visible
87,1 - 02:06,Corner,126370,home,visible
87,1 - 02:17,Ball out of play,137408,not applicable,visible
87,1 - 02:35,Throw-in,155049,away,visible
87,1 - 02:37,Foul,157892,home,visible
87,1 - 03:02,Indirect free-kick,182375,away,visible
87,1 - 03:13,Ball out of play,193552,not applicable,visible
87,1 - 03:24,Throw-in,204506,home,visible
87,1 - 03:51,Ball out of play,231578,not applicable,visible
87,1 - 04:16,Clearance,256219,home,not shown
87,1 - 04:50,Ball out of play,290577,not applicable,visible
87,1 - 04:53,Throw-in,293341,home,visible
87,1 - 05:49,Ball out of play,349594,not applicable,visible
87,1 - 05:52,Throw-in,352007,away,visible
87,1 - 06:14,Foul,374247,away,visible
87,1 - 06:42,Indirect free-kick,402406,home,visible
87,1 - 07:05,Foul,425586,home,visible
87,1 - 07:31,Indirect free-kick,451694,away,not shown
87,1 - 07:39,Foul,459884,home,visible
87,1 - 07:46,Indirect free-kick,466694,away,not shown
87,1 - 08:35,Offside,515858,away,visible
87,1 - 08:42,Indirect free-kick,522780,home,not shown
87,1 - 08:57,Shots off target,537844,home,visible
87,1 - 09:05,Foul,545695,home,visible
87,1 - 09:34,Indirect free-kick,574804,away,not shown
87,1 - 10:09,Foul,609800,away,visible
87,1 - 10:15,Yellow card,615000,away,visible
87,1 - 11:33,Ball out of play,693188,not applicable,visible
87,1 - 11:49,Throw-in,709844,away,visible
87,1 - 12:06,Ball out of play,726503,not applicable,visible
87,1 - 12:14,Throw-in,734882,away,not shown
87,1 - 12:48,Shots off target,768645,away,visible
87,1 - 13:14,Shots off target,794394,away,visible
87,1 - 13:23,Clearance,803108,home,not shown
87,1 - 13:55,Ball out of play,835886,not applicable,visible
87,1 - 14:14,Throw-in,854804,away,not shown
87,1 - 14:22,Shots off target,862397,home,visible
87,1 - 14:41,Ball out of play,881362,not applicable,visible
87,1 - 14:54,Throw-in,894871,home,visible
87,1 - 15:11,Ball out of play,911531,not applicable,visible
87,1 - 15:22,Throw-in,922331,home,visible
87,1 - 15:25,Foul,925627,away,visible
87,1 - 15:36,Indirect free-kick,936892,home,not shown
87,1 - 15:54,Ball out of play,954457,not applicable,visible
87,1 - 16:27,Corner,987536,home,visible
87,1 - 16:32,Shots on target,992055,home,visible
87,1 - 17:25,Ball out of play,1045569,not applicable,visible
87,1 - 17:37,Throw-in,1057441,away,visible
87,1 - 17:38,Foul,1058723,away,visible
87,1 - 17:41,Indirect free-kick,1061836,home,visible
87,1 - 17:55,Ball out of play,1075094,not applicable,visible
87,1 - 18:13,Clearance,1093100,away,not shown
87,1 - 18:16,Ball out of play,1096848,not applicable,visible
87,1 - 18:20,Throw-in,1100188,home,visible
87,1 - 19:11,Shots on target,1151939,away,visible
87,1 - 19:16,Shots off target,1156093,away,visible
87,1 - 19:17,Ball out of play,1157288,not applicable,visible
87,1 - 19:44,Clearance,1184353,home,visible
87,1 - 19:55,Ball out of play,1195162,not applicable,visible
87,1 - 20:13,Throw-in,1213834,home,visible
87,1 - 20:54,Ball out of play,1254273,not applicable,visible
87,1 - 21:14,Clearance,1274672,away,not shown
87,1 - 21:34,Ball out of play,1294880,not applicable,visible
87,1 - 21:43,Throw-in,1303459,away,not shown
87,1 - 22:01,Ball out of play,1321460,not applicable,visible
87,1 - 22:05,Throw-in,1325890,away,visible
87,1 - 22:12,Ball out of play,1332462,not applicable,visible
87,1 - 22:21,Throw-in,1341839,away,not shown
87,1 - 22:34,Ball out of play,1354295,not applicable,visible
87,1 - 22:40,Throw-in,1360330,home,visible
87,1 - 22:47,Foul,1367785,home,visible
87,1 - 22:48,Ball out of play,1368826,not applicable,visible
87,1 - 23:37,Direct free-kick,1417880,away,visible
87,1 - 24:30,Foul,1470100,away,visible
87,1 - 24:32,Shots on target,1472370,home,visible
87,1 - 25:21,Offside,1521853,home,visible
87,1 - 25:32,Indirect free-kick,1532654,away,not shown
87,1 - 26:15,Shots on target,1575936,home,visible
87,1 - 26:40,Ball out of play,1600276,not applicable,visible
87,1 - 26:52,Throw-in,1612591,away,visible
87,1 - 27:33,Ball out of play,1653624,not applicable,visible
87,1 - 27:50,Throw-in,1670662,away,not shown
87,1 - 30:12,Ball out of play,1812972,not applicable,visible
87,1 - 30:38,Clearance,1838189,away,visible
87,1 - 30:48,Ball out of play,1848112,not applicable,visible
87,1 - 30:57,Throw-in,1857944,home,not shown
87,1 - 31:28,Ball out of play,1888680,not applicable,not shown
87,1 - 31:50,Throw-in,1910732,home,not shown
87,1 - 32:42,Shots on target,1962949,away,visible
87,1 - 32:43,Ball out of play,1963436,not applicable,visible
87,1 - 33:05,Corner,1985392,away,not shown
